domain,date_collected,domain_length,shannon_entropy,digit_ratio,hyphen_count,vowel_consonant_ratio,ngram_score,tld_risk_category,typosquatting_similarity,longest_consonant_run,unique_char_ratio,resolves_flag,rcode,num_a_records,min_ttl,mx_count,num_ns,has_spf,cname_present,num_aaaa_records,asn,geo_country,ptr_present,registrar,domain_age_days,registration_duration_days,privacy_protection_flag,abuseipdb_score,spamhaus_zen_listed,spamhaus_dbl_listed,mx_spamhaus_zen_listed,label,label_reason
vollbrechthof.shop,2026-07-22,18,3.238901256602631,0.0,0,0.3,-7.239286956521739,low,0.4762,4,0.7692307692307693,False,NOERROR,0,,1,2,False,False,0,,,,,,,False,,,False,False,benign,no_adverse_signal
kirae.studio,2026-07-22,12,2.321928094887362,0.0,0,1.5,-7.295242857142857,low,0.6,1,1.0,True,NOERROR,1,300,0,4,False,False,0,13335,CA,True,,,,False,0,False,False,,benign,no_adverse_signal
thespicehousehq.shop,2026-07-22,20,3.1395722619867223,0.0,0,0.6666666666666666,-7.013381481481481,low,0.5,2,0.6666666666666666,True,NOERROR,1,300,0,2,False,False,0,,GE,False,,,,False,,False,False,,benign,no_adverse_signal
ss65reg8.top,2026-07-22,12,2.75,0.25,0,0.25,-10.431076923076924,high,0.5455,2,0.875,False,NOERROR,0,,0,2,False,False,0,,,,Dynadot LLC,2,365,True,,,False,,benign,no_adverse_signal
brjmqgtq.net,2026-07-22,12,2.75,0.0,0,0.0,-12.129700000000001,low,0.381,8,0.875,False,NOERROR,0,,0,2,False,False,0,,,,SGADDRESS PTE. LTD,3,365,False,,,False,,benign,no_adverse_signal
pkaff.top,2026-07-22,9,1.9219280948873623,0.0,0,0.25,-8.50077142857143,high,0.5,2,0.8,True,NOERROR,2,300,0,2,False,False,0,16509,US,True,"Spaceship, Inc.",2,365,True,0,False,False,,benign,no_adverse_signal
burgamarket.shop,2026-07-22,16,3.095795255000934,0.0,0,0.5714285714285714,-6.528873684210526,low,0.5556,2,0.8181818181818182,True,NOERROR,1,300,0,2,False,False,0,,GE,False,,,,False,0,False,False,,benign,no_adverse_signal
1win-gvnu.lol,2026-07-22,13,2.94770277922009,0.07692307692307693,1,0.4,-9.223006666666667,low,0.5,3,0.8888888888888888,True,NOERROR,1,1800,5,2,True,False,0,22612,US,False,NAMECHEAP INC,2,365,True,0,False,False,False,benign,no_adverse_signal
grandpashabellyeni.top,2026-07-22,22,3.5724312513221195,0.0,0,0.5,-6.801739393939394,high,0.4828,3,0.7222222222222222,False,NOERROR,0,,0,2,False,False,0,,,,"NICENIC INTERNATIONAL GROUP CO., LIMITED",2,365,False,,,True,,malicious,spamhaus_dbl
buybijouxmedusa.shop,2026-07-22,20,3.4565647621309536,0.0,0,0.875,-8.21822962962963,low,0.4615,2,0.8,True,NOERROR,1,300,0,2,False,False,0,199242,GE,False,,,,False,0,False,False,,benign,no_adverse_signal
partaturvapro.pro,2026-07-22,17,2.6612262562697895,0.0,0,0.625,-6.628434782608696,low,0.5385,2,0.5384615384615384,True,NOERROR,1,900,1,3,True,False,1,16276,FR,True,,,,,,False,False,False,benign,no_adverse_signal
hmhfzifi.top,2026-07-22,12,2.25,0.0,0,0.3333333333333333,-9.971184615384617,high,0.5,5,0.625,True,NOERROR,3,60,0,2,False,True,0,138995,US,False,Dominet (HK) Limited,2,365,True,0,True,True,,malicious,spamhaus_zen
dlargex.click,2026-07-22,13,2.807354922057604,0.0,0,0.4,-7.208909090909091,medium,0.5882,2,1.0,True,NOERROR,2,300,0,2,False,False,2,13335,US,False,NAMECHEAP INC,2,1096,False,,False,False,,benign,no_adverse_signal
praxima.pro,2026-07-22,11,2.5216406363433186,0.0,0,0.75,-7.267381818181818,low,0.5,2,0.8571428571428571,True,NOERROR,2,300,0,2,False,False,2,13335,US,False,,,,,,False,False,,benign,no_adverse_signal
melodykneetool.forum,2026-07-22,20,2.9852281360342525,0.0,0,0.75,-7.535888,low,0.4545,4,0.6428571428571429,True,NOERROR,2,300,0,2,False,False,2,13335,US,False,NAMECHEAP INC,2,365,True,,False,False,,benign,no_adverse_signal
suiscreener.xyz,2026-07-22,15,2.663532754804255,0.0,0,0.8333333333333334,-6.616431578947368,high,0.5263,3,0.6363636363636364,True,NOERROR,1,1799,5,2,True,False,0,19318,US,True,NAMECHEAP INC,2,365,True,,False,False,False,benign,no_adverse_signal
ff68.tech,2026-07-22,9,1.5,0.2222222222222222,0,0.0,-11.73136,low,0.4615,2,0.75,True,NOERROR,2,300,0,2,False,False,2,13335,US,False,Dynadot Inc,2,365,False,,False,False,,benign,no_adverse_signal
craftyy59.xyz,2026-07-22,13,2.94770277922009,0.15384615384615385,0,0.16666666666666666,-9.526993333333333,high,0.5,4,0.8888888888888888,True,NOERROR,2,58,0,4,False,False,0,,US,False,Porkbun LLC,379,730,False,0,False,False,,benign,no_adverse_signal
fc8.shop,2026-07-22,8,1.584962500721156,0.125,0,0.0,-10.704099999999999,low,0.5,2,1.0,True,NOERROR,1,300,0,2,False,False,0,142002,TW,False,,,,False,,True,False,,malicious,spamhaus_zen
lavcad.top,2026-07-22,10,2.2516291673878226,0.0,0,0.5,-7.7073222222222215,high,0.7273,2,0.8333333333333334,False,NOERROR,0,,0,2,False,False,0,,,,Dynadot LLC,2,365,True,,,False,,benign,no_adverse_signal
imsohappyms.xyz,2026-07-22,15,2.9139770731827523,0.0,0,0.375,-7.924131578947369,high,0.4348,5,0.7272727272727273,True,NOERROR,1,1800,5,2,True,False,0,22612,US,False,NAMECHEAP INC,2,365,True,,False,False,False,benign,no_adverse_signal
thekiwimidwife.net,2026-07-22,18,2.950212064914747,0.0,0,0.75,-7.727764,low,0.4444,2,0.6428571428571429,True,NOERROR,1,300,0,0,False,False,0,58182,US,True,Wix.com Ltd.,371,730,True,,False,False,,benign,no_adverse_signal
39245.app,2026-07-22,9,2.321928094887362,0.5555555555555556,0,0.0,-10.943785714285713,low,0.2857,0,1.0,True,NOERROR,2,600,0,2,False,False,0,16509,US,True,,,,False,33,False,False,,benign,no_adverse_signal
